product_id,product_length,product_width,product_height,product_weight,product_category,fragility_level,box_length,box_width,box_height,material_type,material_thickness,strength_score,cost_usd,carbon_footprint_kg,material_saved_percent,shipping_efficiency,sustainability_score,recyclability_rating,production_date
2964,22.73,22.54,4.47,3.52,electronics,high,29.5,29.5,7.0,double_wall_corrugated,6.2,88.5,0.38,0.23,26.6,66.5,64.6,3,2023-05-26
2965,38.85,18.17,23.91,5.49,electronics,low,47.0,23.5,30.0,heavy_duty_corrugated,5.7,67.5,0.69,0.4,19.0,56.6,50.5,3,2023-05-08
2966,22.95,26.64,25.14,3.24,fragile,high,30.5,35.0,33.0,double_wall_corrugated,5.7,78.1,0.74,0.44,19.8,60.0,53.8,3,2024-09-16
2967,18.3,11.24,20.44,3.74,fragile,high,24.0,15.5,27.0,double_wall_corrugated,6.6,87.7,0.43,0.26,19.8,63.4,59.4,3,2023-09-25
2968,26.83,20.27,7.7,1.4,books,low,32.0,24.5,11.0,standard_corrugated,3.3,45.0,0.27,0.15,16.5,49.6,55.1,4,2023-12-30
2969,9.0,10.88,16.0,3.18,food,low,13.0,15.5,21.0,food_grade_cardboard,3.8,45.0,0.24,0.13,13.8,48.6,44.7,3,2024-11-03
2970,40.94,35.88,11.42,2.75,toys,low,48.0,42.5,15.5,standard_corrugated,3.2,45.0,0.47,0.23,16.2,49.3,46.9,4,2024-04-26
2971,17.92,28.0,5.49,4.91,food,low,23.0,34.5,9.0,heavy_duty_corrugated,5.8,77.5,0.35,0.21,25.5,62.8,63.1,3,2024-11-28
2972,13.24,32.61,9.24,2.98,toys,medium,16.5,39.0,12.0,standard_corrugated,3.7,45.0,0.27,0.15,20.7,51.3,60.2,4,2023-07-29
2973,36.4,5.51,18.37,5.31,electronics,high,46.5,8.5,24.0,double_wall_corrugated,6.9,84.4,0.49,0.31,25.6,64.6,62.3,3,2024-07-07
2974,45.7,11.78,26.26,1.58,toys,low,51.5,14.5,30.5,standard_corrugated,3.5,45.0,0.4,0.21,27.0,53.7,70.3,4,2023-08-10
2975,15.92,13.06,12.49,2.11,electronics,high,20.5,17.0,16.5,double_wall_corrugated,6.3,93.2,0.33,0.2,15.0,63.4,44.0,3,2023-10-29
2976,27.93,10.91,21.15,0.67,fragile,high,35.5,15.0,27.5,corrugated,4.4,56.7,0.39,0.21,21.1,54.8,55.0,4,2023-09-16
2977,8.51,31.03,15.42,3.57,food,low,11.5,37.0,19.5,food_grade_cardboard,2.7,45.0,0.28,0.13,27.0,53.9,65.1,3,2023-02-22
2978,35.56,38.4,14.26,4.7,clothing,medium,43.5,47.0,18.5,heavy_duty_corrugated,6.0,69.4,0.78,0.49,25.4,59.5,60.7,3,2023-03-03
2979,23.86,18.09,4.56,2.58,books,low,29.5,23.0,8.0,standard_corrugated,4.4,50.0,0.26,0.15,24.2,54.2,62.9,4,2024-04-29
2980,58.79,26.95,12.56,4.13,clothing,low,69.0,33.0,16.5,heavy_duty_corrugated,5.9,70.1,0.75,0.48,24.2,59.3,51.9,3,2024-02-07
2981,29.64,24.85,4.51,2.06,electronics,high,38.5,32.5,8.5,double_wall_corrugated,6.4,90.2,0.49,0.33,20.4,64.2,56.7,3,2024-03-18
2982,13.44,17.92,16.72,1.75,food,high,18.0,23.5,22.0,corrugated,4.9,67.0,0.31,0.19,14.7,55.4,46.9,4,2023-11-14
2983,38.83,15.89,4.37,4.86,electronics,low,46.0,20.0,7.0,heavy_duty_corrugated,5.7,75.0,0.36,0.23,16.6,58.4,47.9,3,2024-02-25
2984,9.02,32.38,5.78,2.81,food,low,12.0,37.5,8.0,food_grade_cardboard,3.1,45.0,0.22,0.11,21.2,51.6,56.4,3,2024-12-17
2985,28.02,18.61,33.73,3.8,toys,medium,35.0,24.0,42.0,standard_corrugated,3.3,45.0,0.43,0.24,17.1,49.6,55.3,4,2024-02-03
2986,55.58,31.39,13.77,2.79,clothing,low,63.5,37.0,17.5,recycled_kraft,2.3,45.0,0.45,0.17,29.0,54.6,74.5,5,2023-03-31
2987,30.69,17.21,12.55,2.33,clothing,low,36.0,21.0,16.0,recycled_kraft,2.2,45.0,0.27,0.11,20.0,51.2,53.6,5,2024-08-04
2988,31.78,20.89,12.5,2.46,food,low,38.0,26.0,16.5,food_grade_cardboard,3.5,45.0,0.34,0.18,23.2,52.2,58.5,3,2024-08-25
2989,55.02,33.03,11.75,0.49,clothing,low,63.5,39.5,16.0,recycled_kraft,3.1,45.0,0.49,0.2,23.0,52.1,62.0,5,2024-05-10
2990,12.31,28.71,17.35,4.9,food,medium,16.5,36.0,22.5,heavy_duty_corrugated,6.9,85.2,0.49,0.3,18.5,62.1,53.5,3,2023-12-11
2991,20.24,24.37,2.5,1.78,books,high,26.0,31.0,4.5,corrugated,4.9,68.5,0.27,0.16,22.9,59.2,60.3,4,2024-03-09
2992,34.91,19.42,16.66,0.65,electronics,high,45.0,26.5,23.0,corrugated,3.7,45.0,0.42,0.25,26.6,53.4,65.6,4,2024-07-12
2993,32.52,27.98,18.24,6.25,food,medium,41.0,35.5,24.0,heavy_duty_corrugated,6.1,76.6,0.72,0.45,14.5,57.4,44.8,3,2024-06-11
2994,15.58,28.08,14.47,1.92,food,high,21.0,36.0,20.0,corrugated,4.0,54.2,0.35,0.2,26.1,56.1,69.7,4,2024-01-01
2995,57.49,20.79,10.79,1.23,clothing,high,71.5,27.5,15.5,corrugated,3.8,48.4,0.53,0.29,23.3,53.0,61.4,4,2024-02-04
2996,17.97,27.23,13.93,1.08,fragile,high,23.0,34.0,18.0,corrugated,3.7,51.1,0.32,0.17,14.7,50.7,44.8,4,2023-07-14
2997,42.44,18.59,10.2,0.88,toys,medium,50.0,23.0,13.0,standard_corrugated,3.7,49.7,0.35,0.18,22.6,53.4,62.5,4,2023-08-22
2998,16.06,17.07,5.29,0.53,books,low,19.0,20.5,7.5,lightweight_cardboard,2.3,45.0,0.19,0.1,32.2,56.1,72.0,4,2024-08-21
2999,28.84,33.86,11.73,1.64,food,medium,34.5,40.5,15.0,food_grade_cardboard,3.9,45.0,0.43,0.21,24.2,52.6,62.1,3,2023-03-05
3000,26.96,27.78,18.99,5.15,fragile,high,35.5,36.5,25.5,double_wall_corrugated,5.3,69.8,0.71,0.4,14.6,55.6,44.2,3,2024-04-22
3001,35.25,47.65,11.58,4.43,clothing,medium,43.0,58.0,15.0,heavy_duty_corrugated,7.1,70.7,0.89,0.58,15.0,55.5,43.7,3,2024-02-09
3002,39.23,20.36,16.85,4.75,electronics,medium,49.5,27.0,23.0,heavy_duty_corrugated,7.1,77.8,0.7,0.46,20.8,60.3,47.1,3,2024-12-02
3003,30.64,27.82,10.71,2.07,food,medium,37.5,34.5,14.5,food_grade_cardboard,3.1,45.0,0.36,0.18,21.3,51.5,62.1,3,2024-11-24
3004,18.64,10.94,17.04,4.47,food,medium,24.0,15.0,22.0,heavy_duty_corrugated,5.7,76.5,0.36,0.21,27.1,63.2,68.1,3,2024-08-16
3005,41.85,44.22,6.63,3.46,clothing,medium,51.0,53.5,9.0,recycled_kraft,3.5,45.0,0.47,0.19,23.7,52.4,57.1,5,2023-05-11
3006,34.15,8.16,6.1,5.14,electronics,high,44.5,12.5,10.0,double_wall_corrugated,6.3,86.4,0.36,0.23,15.1,61.3,44.7,3,2024-03-12
3007,35.21,21.46,12.12,0.99,clothing,low,40.0,25.0,15.0,recycled_kraft,3.5,45.0,0.33,0.14,19.9,51.0,52.4,5,2023-08-27
3008,23.56,23.71,5.16,0.65,books,low,28.5,29.0,8.5,lightweight_cardboard,2.0,45.0,0.23,0.11,21.2,51.6,62.3,4,2023-05-20
3009,18.15,9.0,20.4,0.38,toys,medium,23.5,13.0,26.5,standard_corrugated,3.6,49.6,0.26,0.14,21.5,53.1,56.2,4,2024-07-03
3010,39.65,21.73,3.77,3.28,electronics,high,51.0,29.0,7.0,double_wall_corrugated,5.5,77.9,0.5,0.31,25.8,62.8,58.0,3,2023-11-30
3011,9.05,29.94,16.24,3.19,food,high,12.5,38.5,21.5,double_wall_corrugated,7.0,90.3,0.48,0.3,18.8,63.7,48.6,3,2023-04-01
3012,20.17,8.01,6.99,0.24,toys,high,27.0,12.5,11.0,corrugated,3.9,58.1,0.24,0.12,21.5,55.7,60.4,4,2023-05-26
3013,24.26,14.73,12.87,1.92,fragile,high,31.0,19.5,17.5,corrugated,3.5,45.5,0.29,0.16,20.4,51.3,57.4,4,2024-08-18
3014,21.99,9.78,23.9,3.66,food,medium,27.5,13.0,30.0,food_grade_cardboard,3.3,45.0,0.32,0.16,27.8,54.1,66.0,3,2024-11-05
3015,32.97,29.45,10.13,3.55,food,high,42.5,38.5,14.5,double_wall_corrugated,5.8,80.6,0.67,0.4,24.7,62.9,63.5,3,2023-12-06
3016,33.9,18.48,15.8,2.94,fragile,high,44.0,25.5,22.0,double_wall_corrugated,5.5,79.9,0.62,0.38,21.5,61.4,58.2,3,2023-07-17
3017,45.8,32.5,10.58,0.86,clothing,low,52.0,37.5,13.5,recycled_kraft,3.0,45.0,0.39,0.16,25.7,53.3,63.5,5,2024-04-18
3018,24.49,15.29,2.46,2.01,books,low,30.0,20.0,6.0,standard_corrugated,3.5,47.2,0.25,0.12,23.8,53.3,63.0,4,2024-03-30
3019,10.87,11.81,17.06,0.34,fragile,high,14.5,15.5,22.0,corrugated,4.1,56.5,0.25,0.13,27.7,57.6,69.1,4,2023-12-24
3020,56.08,37.78,7.78,0.65,clothing,low,63.0,43.0,10.0,recycled_kraft,2.0,45.0,0.41,0.14,23.2,52.4,64.6,5,2023-09-30
3021,13.0,25.02,14.46,4.54,fragile,medium,18.0,32.0,19.5,heavy_duty_corrugated,6.7,82.6,0.42,0.25,25.6,64.3,62.7,3,2024-05-15
3022,32.95,12.72,14.74,1.53,toys,high,41.0,17.0,19.5,corrugated,3.7,52.3,0.35,0.18,12.0,50.0,44.9,4,2023-03-11
3023,18.34,19.24,3.46,2.56,books,high,24.0,25.0,6.0,double_wall_corrugated,5.4,81.0,0.31,0.17,14.2,59.5,47.0,3,2023-01-09
3024,12.03,17.38,6.51,2.61,toys,high,16.0,22.5,9.5,double_wall_corrugated,6.4,96.6,0.3,0.18,12.6,63.5,47.9,3,2024-12-08
3025,33.86,28.36,30.48,3.84,toys,medium,42.0,35.5,38.0,standard_corrugated,3.5,45.0,0.55,0.32,14.6,48.4,46.1,4,2023-01-03
3026,6.05,6.09,23.96,2.98,electronics,medium,9.0,9.0,29.5,standard_corrugated,3.2,45.0,0.2,0.11,23.3,52.5,66.0,4,2023-09-26
3027,25.28,25.73,16.68,4.48,fragile,high,34.0,34.5,23.0,double_wall_corrugated,6.2,80.8,0.64,0.42,14.2,58.7,38.4,3,2023-12-18
3028,21.78,25.56,24.02,2.53,toys,high,29.0,33.5,31.5,double_wall_corrugated,5.4,74.5,0.63,0.39,22.0,60.0,59.2,3,2023-01-06
3029,10.34,10.17,15.54,1.94,electronics,high,15.5,15.5,22.0,corrugated,3.9,57.9,0.24,0.14,25.9,57.3,69.2,4,2024-01-20
3030,20.83,29.26,17.81,2.36,fragile,high,27.5,38.0,24.0,double_wall_corrugated,6.2,87.9,0.67,0.41,12.6,60.2,43.9,3,2023-08-22
3031,37.02,25.94,12.14,3.42,clothing,high,48.0,34.5,17.5,double_wall_corrugated,6.5,84.8,0.77,0.47,12.4,59.0,35.6,3,2024-07-31
3032,47.21,22.75,3.02,3.09,clothing,low,56.0,28.5,6.0,recycled_kraft,3.1,45.0,0.31,0.14,33.5,56.5,75.1,5,2023-04-06
3033,39.71,5.03,7.34,1.07,electronics,high,50.5,9.0,12.0,corrugated,4.2,61.1,0.29,0.16,14.3,53.6,53.1,4,2024-05-13
3034,17.32,15.92,12.35,1.98,fragile,high,22.5,21.0,16.5,corrugated,4.2,52.7,0.29,0.16,16.9,52.1,56.7,4,2024-09-15
3035,11.13,29.34,16.33,4.26,food,medium,15.0,36.5,21.0,heavy_duty_corrugated,7.1,81.1,0.47,0.29,27.8,64.6,63.2,3,2023-05-05
3036,28.18,33.85,12.55,4.3,food,high,37.5,44.5,18.0,double_wall_corrugated,5.4,71.2,0.71,0.44,15.6,56.3,43.9,3,2024-05-24
3037,24.89,28.21,4.64,0.27,clothing,medium,30.5,34.0,7.0,recycled_kraft,2.2,45.0,0.26,0.11,28.0,54.4,66.4,5,2024-07-06
3038,10.05,27.45,18.88,1.37,fragile,high,15.0,36.0,25.5,corrugated,4.5,64.0,0.35,0.2,18.4,56.0,51.2,4,2024-01-04
3039,25.19,32.93,16.93,6.91,food,low,31.0,39.5,21.5,heavy_duty_corrugated,6.3,70.1,0.65,0.39,26.1,60.3,58.2,3,2023-01-07
3040,41.93,24.82,7.73,2.22,toys,medium,50.0,30.5,10.5,standard_corrugated,4.1,47.6,0.39,0.22,12.5,48.6,40.2,4,2023-10-04
3041,27.57,11.86,10.32,1.02,fragile,medium,34.5,16.5,14.5,standard_corrugated,3.4,45.0,0.28,0.15,16.9,49.8,53.1,4,2023-07-28
3042,32.84,33.74,6.58,3.38,food,medium,40.5,41.5,9.5,food_grade_cardboard,3.0,45.0,0.39,0.19,19.8,50.8,53.3,3,2023-07-12
3043,26.01,31.68,12.64,2.79,toys,medium,33.0,39.5,17.5,standard_corrugated,4.3,49.2,0.41,0.23,22.0,52.9,63.3,4,2023-06-09
3044,38.79,10.42,16.08,2.62,electronics,medium,48.0,15.0,21.5,standard_corrugated,3.6,45.0,0.35,0.18,12.5,48.0,45.3,4,2024-05-02
3045,49.31,21.93,5.62,2.33,clothing,low,57.0,26.5,9.0,recycled_kraft,2.9,45.0,0.32,0.14,22.9,52.2,60.1,5,2024-08-30
3046,34.26,19.97,17.35,4.5,electronics,high,43.5,26.0,23.0,double_wall_corrugated,5.2,71.3,0.58,0.35,12.4,55.3,45.7,3,2024-04-02
3047,17.31,21.03,16.38,2.2,fragile,high,22.5,27.0,21.5,double_wall_corrugated,5.4,77.9,0.41,0.26,17.7,59.7,52.6,3,2023-09-04
3048,31.07,21.73,17.45,0.81,fragile,high,39.5,28.5,23.0,corrugated,3.6,45.1,0.43,0.23,26.9,53.6,62.0,4,2023-01-06
3049,31.88,11.27,9.43,2.23,food,medium,39.5,16.0,14.0,food_grade_cardboard,3.1,45.0,0.27,0.14,16.4,49.6,51.8,3,2024-07-06
3050,16.53,15.01,14.74,2.68,food,medium,20.5,19.0,18.5,food_grade_cardboard,4.0,45.0,0.28,0.14,21.4,51.6,58.7,3,2023-02-02
3051,21.93,27.69,12.19,1.78,toys,low,25.5,32.0,15.0,standard_corrugated,4.3,49.5,0.33,0.19,19.1,51.9,57.5,4,2024-10-26
3052,27.49,31.63,21.35,4.81,food,medium,34.0,38.5,26.5,heavy_duty_corrugated,6.8,81.9,0.75,0.45,16.6,59.9,47.8,3,2023-10-07
3053,39.09,30.14,11.71,2.65,clothing,low,45.5,35.5,15.0,recycled_kraft,3.3,45.0,0.4,0.17,23.7,52.5,60.9,5,2024-08-29
3054,14.23,25.92,10.02,1.49,fragile,high,20.0,34.0,15.0,corrugated,4.4,59.4,0.32,0.18,22.0,56.1,59.1,4,2023-04-16
3055,41.09,24.19,20.28,3.54,toys,medium,50.0,30.0,25.5,standard_corrugated,3.6,45.0,0.48,0.27,27.2,53.6,65.6,4,2024-06-04
3056,12.7,26.86,7.9,0.29,food,medium,16.5,32.5,11.0,food_grade_cardboard,2.8,45.0,0.24,0.12,13.1,48.4,46.5,3,2024-08-27
3057,15.45,17.56,6.83,1.59,books,low,19.5,22.0,10.0,standard_corrugated,4.0,50.5,0.24,0.13,23.5,54.2,58.7,4,2024-09-29
3058,16.74,24.66,22.21,1.18,fragile,high,23.0,32.5,29.5,corrugated,3.8,50.6,0.4,0.21,12.0,49.4,47.9,4,2023-03-08
3059,16.45,28.23,8.56,1.54,food,low,21.0,34.0,12.5,food_grade_cardboard,3.1,45.0,0.28,0.14,12.0,47.9,46.9,3,2023-01-04
3060,39.29,30.19,28.77,1.71,toys,medium,48.0,37.5,36.0,standard_corrugated,4.2,45.6,0.67,0.38,14.1,48.2,43.2,4,2023-02-23
3061,24.64,22.01,22.04,2.08,toys,medium,30.0,27.0,27.0,standard_corrugated,3.2,45.0,0.36,0.19,19.7,50.8,56.4,4,2023-12-07
3062,25.3,20.16,14.22,2.99,food,high,32.5,26.0,19.0,double_wall_corrugated,5.3,73.0,0.49,0.28,12.8,56.2,40.7,3,2023-05-14
3063,18.42,22.08,5.83,1.65,books,low,23.5,27.5,9.5,standard_corrugated,3.3,45.0,0.25,0.13,23.6,52.6,63.1,4,2024-03-25
3064,22.71,12.47,7.26,0.24,toys,low,28.0,17.0,11.0,lightweight_cardboard,2.1,45.0,0.22,0.11,17.5,50.2,56.5,4,2023-02-14
3065,28.83,13.87,9.08,1.95,food,low,34.0,17.5,12.5,food_grade_cardboard,2.9,45.0,0.26,0.13,22.8,52.2,61.9,3,2023-08-13
3066,20.75,34.09,15.78,1.99,toys,high,27.5,43.5,21.5,corrugated,4.3,55.0,0.47,0.26,15.8,52.0,48.3,4,2024-10-15
3067,31.08,28.39,9.42,3.25,food,medium,40.0,36.5,14.5,food_grade_cardboard,3.0,45.0,0.39,0.18,21.3,51.5,58.0,3,2023-06-20
3068,12.64,28.94,7.18,3.92,electronics,medium,17.0,36.5,10.5,standard_corrugated,3.8,50.9,0.27,0.15,16.2,51.3,53.9,4,2024-03-25
3069,31.63,27.57,25.67,3.03,fragile,high,40.5,35.5,33.0,double_wall_corrugated,5.6,69.3,0.83,0.5,15.4,55.4,45.6,3,2024-01-02
3070,37.48,18.87,5.64,2.09,clothing,high,47.5,25.0,9.5,double_wall_corrugated,7.0,93.0,0.53,0.33,25.1,66.9,63.6,3,2023-11-07
3071,22.63,41.72,12.3,2.81,clothing,low,28.0,49.0,16.5,recycled_kraft,2.7,45.0,0.36,0.14,23.6,52.5,60.1,5,2024-11-07
3072,32.08,18.2,22.29,3.13,fragile,high,42.0,25.0,30.0,double_wall_corrugated,6.5,86.8,0.73,0.47,15.5,60.8,45.0,3,2023-07-23
3073,15.75,11.53,28.4,2.61,fragile,high,22.0,16.5,37.0,double_wall_corrugated,6.4,90.6,0.48,0.32,17.7,63.3,52.9,3,2024-05-11
3074,20.27,19.67,2.82,0.46,books,medium,25.5,24.5,5.5,standard_corrugated,3.7,50.2,0.24,0.13,13.6,50.1,48.4,4,2023-09-29
3075,16.11,20.14,5.99,3.77,electronics,low,19.5,24.0,8.0,standard_corrugated,3.4,45.0,0.23,0.12,19.9,51.1,60.2,4,2024-04-23
3076,33.09,29.92,22.0,0.7,fragile,medium,39.5,36.0,27.0,standard_corrugated,3.8,45.5,0.48,0.26,18.1,50.1,55.5,4,2023-09-08
3077,33.8,28.25,19.94,7.53,food,medium,43.0,36.5,26.5,heavy_duty_corrugated,6.9,67.7,0.82,0.55,12.1,53.5,33.9,3,2023-03-12
3078,29.28,31.89,6.23,1.44,electronics,medium,36.0,39.0,9.5,standard_corrugated,3.7,48.0,0.36,0.19,19.4,51.6,53.4,4,2023-12-12
3079,22.44,19.32,6.45,0.25,food,medium,27.0,23.5,8.5,food_grade_cardboard,2.6,45.0,0.24,0.12,13.2,48.4,48.4,3,2023-09-12
3080,32.74,33.46,14.36,1.91,clothing,low,39.0,40.0,19.0,recycled_kraft,2.0,45.0,0.36,0.14,30.4,55.2,70.7,5,2023-05-09
3081,35.7,24.06,15.79,0.71,toys,low,41.5,28.5,19.5,lightweight_cardboard,1.8,45.0,0.3,0.13,29.3,54.8,75.8,4,2024-05-28
3082,25.24,18.44,10.38,4.52,fragile,high,34.0,25.5,15.5,double_wall_corrugated,5.3,77.5,0.46,0.26,12.8,57.6,40.9,3,2023-12-17
3083,16.54,14.69,7.31,1.53,books,low,20.5,18.5,10.5,standard_corrugated,4.4,54.0,0.24,0.12,17.4,52.8,52.3,4,2023-03-25
3084,19.52,32.02,18.81,1.21,food,medium,24.0,38.5,23.0,food_grade_cardboard,2.8,45.0,0.37,0.16,12.4,48.0,50.3,3,2023-12-23
3085,35.58,20.03,10.29,6.08,electronics,medium,44.5,26.0,14.5,heavy_duty_corrugated,6.3,77.5,0.51,0.33,12.8,57.4,39.5,3,2023-05-03
3086,42.37,10.84,16.59,0.43,toys,low,50.0,15.0,21.5,lightweight_cardboard,2.2,45.0,0.28,0.14,17.5,50.1,52.9,4,2024-11-03
3087,9.74,15.18,15.3,2.67,food,medium,12.5,19.0,19.0,food_grade_cardboard,3.7,45.0,0.24,0.12,19.2,50.8,54.5,3,2023-11-03
3088,22.98,26.4,27.61,5.17,fragile,high,31.0,35.5,37.0,double_wall_corrugated,6.0,73.8,0.84,0.51,13.0,55.8,42.4,3,2023-06-10
3089,26.33,25.45,14.12,4.5,electronics,medium,33.0,32.0,18.5,heavy_duty_corrugated,5.9,79.8,0.53,0.3,16.2,59.5,46.3,3,2024-05-29
3090,8.58,32.07,16.86,1.58,electronics,medium,12.0,39.0,21.5,standard_corrugated,3.4,45.0,0.3,0.15,15.9,49.4,47.5,4,2024-07-25
3091,29.12,21.09,5.25,2.58,books,low,34.0,25.0,8.0,standard_corrugated,3.6,47.3,0.29,0.15,16.7,50.4,56.4,4,2024-04-11
3092,30.39,9.3,11.69,3.89,food,medium,39.0,14.0,17.0,food_grade_cardboard,3.0,45.0,0.28,0.14,22.3,52.0,58.8,3,2024-11-14
3093,30.6,33.66,22.95,6.78,electronics,high,40.0,43.5,30.5,double_wall_corrugated,5.7,66.7,0.94,0.54,23.2,57.7,56.4,3,2024-01-13
3094,22.98,32.47,23.61,6.88,food,low,28.0,39.0,29.0,heavy_duty_corrugated,5.8,70.2,0.66,0.4,17.4,56.8,46.0,3,2023-04-14
3095,38.32,13.86,8.42,3.46,electronics,medium,48.0,19.0,13.0,standard_corrugated,4.4,52.8,0.36,0.19,24.6,55.1,59.9,4,2024-04-24
3096,49.74,22.58,26.42,4.53,toys,medium,60.0,28.0,32.5,heavy_duty_corrugated,5.6,64.4,0.9,0.54,18.7,55.2,50.3,3,2023-05-13
3097,16.74,16.06,17.87,3.08,electronics,medium,21.0,20.5,22.5,standard_corrugated,3.7,45.8,0.28,0.15,20.4,51.4,53.2,4,2024-07-08
3098,28.82,13.78,4.13,0.67,books,low,33.0,16.5,6.0,lightweight_cardboard,2.5,45.0,0.2,0.1,18.3,50.5,53.8,4,2023-08-17
3099,23.2,24.09,27.19,5.51,fragile,high,31.0,32.5,36.0,double_wall_corrugated,6.3,79.1,0.78,0.5,23.6,61.7,58.2,3,2024-06-01
3100,27.27,25.86,22.98,5.89,food,medium,34.5,33.0,29.5,heavy_duty_corrugated,6.2,76.5,0.7,0.41,27.6,62.8,63.3,3,2023-07-07
3101,32.44,11.06,22.19,0.94,fragile,medium,40.5,15.5,28.5,standard_corrugated,3.2,45.0,0.36,0.18,23.3,52.3,63.2,4,2024-02-24
3102,21.11,16.99,3.81,2.34,clothing,low,25.5,21.0,6.5,recycled_kraft,3.4,45.0,0.22,0.1,16.4,49.8,48.3,5,2024-01-09
3103,31.08,27.06,24.66,4.18,fragile,high,40.0,35.0,32.0,double_wall_corrugated,5.0,65.5,0.72,0.45,19.1,55.9,52.1,3,2024-04-04
3104,33.68,27.44,15.01,4.92,fragile,high,44.5,36.5,21.5,double_wall_corrugated,6.4,77.8,0.8,0.49,23.7,61.4,52.5,3,2024-06-01
3105,26.74,20.62,3.1,0.58,books,medium,32.5,25.5,5.5,standard_corrugated,4.3,56.6,0.27,0.15,14.7,52.4,52.1,4,2023-04-11
3106,43.95,13.41,26.18,0.77,toys,medium,53.5,18.5,33.0,standard_corrugated,3.0,45.0,0.42,0.21,24.0,52.5,62.4,4,2023-08-08
3107,18.71,7.25,13.45,2.28,electronics,high,24.0,10.5,18.0,double_wall_corrugated,6.5,97.5,0.33,0.19,20.9,67.0,59.9,3,2023-05-18
3108,19.2,24.69,19.9,0.47,fragile,high,24.5,31.0,25.5,corrugated,5.0,70.2,0.41,0.26,24.4,60.0,58.5,4,2024-10-29
3109,21.35,18.46,7.7,0.59,books,low,25.5,22.5,10.5,lightweight_cardboard,2.1,45.0,0.22,0.11,26.3,53.7,66.2,4,2023-09-19
3110,57.29,47.46,5.41,1.35,clothing,medium,67.0,56.0,7.5,recycled_kraft,2.6,45.0,0.47,0.18,21.9,51.7,62.3,5,2024-08-07
3111,25.78,25.12,22.48,5.43,food,medium,31.5,31.0,28.0,heavy_duty_corrugated,7.2,82.6,0.69,0.43,25.5,63.7,63.8,3,2023-10-07
3112,27.39,18.67,13.07,0.22,electronics,medium,33.5,23.5,17.5,standard_corrugated,3.8,46.8,0.33,0.18,25.9,53.9,62.5,4,2024-07-17
3113,35.43,13.54,16.5,1.13,food,low,40.5,16.5,20.0,food_grade_cardboard,3.6,45.0,0.33,0.16,12.5,48.0,48.5,3,2023-03-23
3114,29.37,22.82,2.47,1.98,books,low,33.5,26.5,4.0,standard_corrugated,3.9,50.5,0.27,0.14,22.0,53.5,56.3,4,2023-11-20
3115,17.56,14.77,21.36,3.95,fragile,medium,22.5,19.5,27.0,standard_corrugated,3.1,45.0,0.28,0.16,27.8,54.1,67.8,4,2024-03-04
3116,59.55,17.57,7.81,0.4,clothing,low,67.5,21.5,11.0,recycled_kraft,2.3,45.0,0.33,0.13,25.1,53.2,69.4,5,2024-01-09
3117,21.2,29.47,29.81,4.22,fragile,medium,27.0,37.0,37.0,heavy_duty_corrugated,5.7,75.3,0.7,0.43,26.0,61.7,64.9,3,2024-05-20
3118,36.1,12.1,20.24,4.39,food,medium,44.0,16.0,25.5,heavy_duty_corrugated,5.7,73.7,0.52,0.31,16.2,57.7,46.1,3,2024-04-15
3119,29.93,8.46,15.55,3.23,electronics,high,39.0,13.0,21.5,double_wall_corrugated,5.0,70.1,0.4,0.25,12.7,55.4,41.0,3,2023-10-10
3120,15.37,19.71,29.21,2.6,fragile,high,21.0,26.5,37.5,double_wall_corrugated,5.8,83.4,0.54,0.35,18.9,61.5,47.8,3,2024-08-09
3121,24.76,35.69,14.63,0.89,clothing,medium,31.0,43.5,19.5,recycled_kraft,2.3,45.0,0.35,0.14,17.1,49.9,52.7,5,2023-05-27
3122,17.74,11.85,2.36,0.34,books,medium,22.5,15.5,5.0,standard_corrugated,4.3,57.8,0.2,0.12,19.4,54.7,52.6,4,2023-06-10
3123,12.52,27.22,8.74,2.63,toys,medium,16.0,33.0,11.5,standard_corrugated,4.1,51.8,0.27,0.14,21.8,53.8,58.5,4,2024-12-18
3124,24.5,12.26,12.97,5.28,food,medium,31.0,16.5,17.5,heavy_duty_corrugated,6.6,77.9,0.38,0.24,26.5,63.2,60.1,3,2023-09-26
3125,28.39,10.31,27.6,0.84,fragile,medium,35.5,15.0,35.0,standard_corrugated,3.7,45.8,0.37,0.21,23.3,52.4,58.3,4,2023-09-20
3126,34.34,19.11,12.57,1.93,electronics,high,43.5,25.0,17.5,corrugated,3.9,55.2,0.37,0.21,25.5,56.1,68.1,4,2023-06-09
3127,16.53,11.9,12.74,3.48,fragile,high,22.0,16.5,17.5,double_wall_corrugated,5.9,84.8,0.36,0.2,18.6,62.3,53.4,3,2024-07-10
3128,26.13,23.96,2.99,0.65,books,low,30.0,28.0,4.5,lightweight_cardboard,2.1,45.0,0.23,0.11,22.5,52.2,57.3,4,2023-11-08
3129,17.38,16.19,2.45,2.0,books,low,22.5,21.0,6.0,standard_corrugated,4.2,50.1,0.22,0.13,23.1,53.9,63.5,4,2023-08-17
3130,21.49,20.19,4.71,1.1,books,low,26.5,25.0,8.0,standard_corrugated,3.1,45.0,0.24,0.13,21.1,51.6,63.6,4,2023-10-29
3131,41.52,30.3,10.79,0.35,toys,high,51.5,38.0,15.0,corrugated,4.6,62.4,0.53,0.3,16.2,54.3,47.9,4,2023-04-10
